player_id,player_name,team,position,goals,expected_goals,successful_dribbles
P00862,Mehdi Hajsafi,Iran,Defender,0,0.001842105,0
P00863,Sardar Ansarifard,Iran,Defender,1,0.002894737,1
P00864,Alireza Rezaeian,Iran,Defender,1,0.001052632,0
P00865,Saman Torabi,Iran,Defender,2,0.000789474,1
P00866,Hidajat Noorollahi,Iran,Defender,0,0.000263158,1
P00867,Ehsan Gholizadeh,Iran,Defender,0,0.000789474,1
P00868,Karim Dejagah,Iran,Defender,1,0.001315789,0
P00869,Morteza Karimi,Iran,Defender,0,0.000789474,1
P00870,Ramin Moharrami,Iran,Defender,0,0,0
P00871,Mehdi Arefi,Iran,Midfielder,6,0.033421053,20
P00872,Sardar Heydari,Iran,Midfielder,2,0.009473684,10
P00873,Alireza Shojaei,Iran,Midfielder,0,0.013421053,9
P00874,Saman Abdollahzadeh,Iran,Midfielder,1,0.018947368,2
P00875,Hidajat Hazbavi,Iran,Midfielder,3,0.011052632,9
P00876,Ehsan Moradi,Iran,Midfielder,1,0.02,4
P00877,Karim Nourollahi,Iran,Midfielder,2,0.007894737,3
P00878,Morteza Azmoun,Iran,Midfielder,2,0.013157895,3
P00879,Mehdi Hazbavi,Iran,Forward,9,0.088684211,28
P00880,Sardar Moradi,Iran,Forward,5,0.050263158,16
P00881,Alireza Nourollahi,Iran,Forward,9,0.057368421,23
P00882,Saman Azmoun,Iran,Forward,13,0.058684211,15
P00883,Hidajat Ghoddos,Iran,Forward,5,0.106842105,23
P00884,Ehsan Hosseini,Iran,Forward,9,0.062368421,19
P00885,Salem Al-Buraikan,Saudi Arabia,Goalkeeper,0,0,1
P00886,Firas Al-Shahrani,Saudi Arabia,Goalkeeper,0,0,0
P00887,Saleh Al-Otaibi,Saudi Arabia,Goalkeeper,0,0,0
P00888,Salem Al-Faraj,Saudi Arabia,Defender,1,0.002884615,0
P00889,Firas Al-Amri,Saudi Arabia,Defender,1,0.004038462,0
P00890,Saleh Al-Ghamdi,Saudi Arabia,Defender,0,0.009230769,1
P00891,Yasser Al-Owais,Saudi Arabia,Defender,0,0.002307692,0
P00892,Mohammed Al-Breik,Saudi Arabia,Defender,2,0.002884615,2
P00893,Abdulrahman Al-Hamdan,Saudi Arabia,Defender,5,0.008269231,2
P00894,Hassan Al-Zahrani,Saudi Arabia,Defender,1,0.004038462,2
P00895,Ali Al-Ghannam,Saudi Arabia,Defender,0,0.000769231,2
P00896,Sultan Al-Mousa,Saudi Arabia,Defender,0,0.000192308,0
P00897,Salem Al-Tambakti,Saudi Arabia,Midfielder,6,0.033846154,16
P00898,Firas Al-Yami,Saudi Arabia,Midfielder,4,0.019230769,10
P00899,Saleh Al-Abdulkarim,Saudi Arabia,Midfielder,0,0.008461538,4
P00900,Yasser Al-Harbi,Saudi Arabia,Midfielder,3,0.0275,15
P00901,Mohammed Al-Rubaie,Saudi Arabia,Midfielder,3,0.023653846,31
P00902,Abdulrahman Al-Salem,Saudi Arabia,Midfielder,3,0.011153846,6
P00903,Hassan Al-Qahtani,Saudi Arabia,Midfielder,4,0.019230769,13
P00904,Ali Al-Buraikan,Saudi Arabia,Midfielder,3,0.025769231,22
P00905,Salem Al-Rubaie,Saudi Arabia,Forward,6,0.017692308,5
P00906,Firas Al-Salem,Saudi Arabia,Forward,6,0.068269231,13
P00907,Saleh Al-Qahtani,Saudi Arabia,Forward,13,0.057115385,50
P00908,Yasser Al-Buraikan,Saudi Arabia,Forward,6,0.045769231,20
P00909,Mohammed Al-Shahrani,Saudi Arabia,Forward,9,0.0475,22
P00910,Abdulrahman Al-Otaibi,Saudi Arabia,Forward,6,0.042307692,27
P00911,Mathew Mooy,Australia,Goalkeeper,0,0,1
P00912,Aaron Souttar,Australia,Goalkeeper,0,0,0
P00913,Jackson Duke,Australia,Goalkeeper,0,0,0
P00914,Mathew Behich,Australia,Defender,0,0.001914894,0
P00915,Aaron Goodwin,Australia,Defender,1,0.001276596,1
P00916,Jackson Baccus,Australia,Defender,0,0.001489362,1
P00917,Harry Leckie,Australia,Defender,1,0.003191489,0
P00918,Ajdin Rogic,Australia,Defender,0,0.00787234,0
P00919,Keanu McGree,Australia,Defender,2,0.00106383,0
P00920,Awer Tilio,Australia,Defender,0,0.001489362,0
P00921,Craig Borges,Australia,Defender,1,0.000638298,1
P00922,Mat Cummins,Australia,Defender,1,0.00106383,0
P00923,Mathew Boyle,Australia,Midfielder,0,0.009361702,5
P00924,Aaron Metcalfe,Australia,Midfielder,1,0.033191489,22
P00925,Jackson Kusini,Australia,Midfielder,2,0.002765957,4
P00926,Harry King,Australia,Midfielder,1,0.02787234,12
P00927,Ajdin Jones,Australia,Midfielder,0,0.013404255,8
P00928,Keanu Wright,Australia,Midfielder,2,0.019361702,9
P00929,Awer Vukovic,Australia,Midfielder,3,0.017234043,14
P00930,Craig Mooy,Australia,Midfielder,2,0.011276596,4
P00931,Mathew Jones,Australia,Forward,3,0.039148936,10
P00932,Aaron Wright,Australia,Forward,9,0.026382979,9
P00933,Jackson Vukovic,Australia,Forward,12,0.061914894,27
P00934,Harry Mooy,Australia,Forward,7,0.065319149,27
P00935,Ajdin Souttar,Australia,Forward,6,0.034893617,16
P00936,Keanu Duke,Australia,Forward,7,0.093191489,30
P00937,Akram Ali,Qatar,Goalkeeper,0,0,1
P00938,Almoez Boudiaf,Qatar,Goalkeeper,0,0,0
P00939,Hassan Abdulla,Qatar,Goalkeeper,0,0,0
P00940,Akram Hatem,Qatar,Defender,3,0.002878788,2
P00941,Almoez Muntari,Qatar,Defender,1,0.001666667,1
P00942,Hassan Pedro,Qatar,Defender,1,0.003030303,2
P00943,Boualem Hasan,Qatar,Defender,1,0.000606061,0
P00944,Karim Barsham,Qatar,Defender,1,0.000606061,1
P00945,Abdelaziz Ismaeel,Qatar,Defender,0,0.002575758,0
P00946,Ahmed Al-Dosari,Qatar,Defender,0,0.000606061,1
P00947,Ali Abdelaziz,Qatar,Defender,4,0.001969697,0
P00948,Mohammed Al-Hammadi,Qatar,Defender,2,0.002272727,0
P00949,Akram Mesa,Qatar,Midfielder,3,0.018484848,26
P00950,Almoez Al-Attiyah,Qatar,Midfielder,6,0.017575758,17
P00951,Hassan Al-Nobi,Qatar,Midfielder,2,0.030909091,14
P00952,Boualem Moez,Qatar,Midfielder,3,0.021818182,19
P00953,Karim Al-Ahmad,Qatar,Midfielder,6,0.021363636,23
P00954,Abdelaziz Al-Mohannadi,Qatar,Midfielder,1,0.011666667,7
P00955,Ahmed Mahmoud,Qatar,Midfielder,2,0.004545455,13
P00956,Ali Ali,Qatar,Midfielder,3,0.019848485,22
P00957,Akram Al-Ahmad,Qatar,Forward,12,0.053181818,26
P00958,Almoez Al-Mohannadi,Qatar,Forward,9,0.032121212,18
P00959,Hassan Mahmoud,Qatar,Forward,5,0.031060606,13
P00960,Boualem Ali,Qatar,Forward,10,0.059393939,27
P00961,Karim Boudiaf,Qatar,Forward,7,0.043939394,17
P00962,Abdelaziz Abdulla,Qatar,Forward,13,0.09030303,51
P00963,Eldor Rashidov,Uzbekistan,Goalkeeper,0,0,0
P00964,Sardor Kobilov,Uzbekistan,Goalkeeper,0,0,0
P00965,Otabek Nasrullaev,Uzbekistan,Goalkeeper,0,0,1
P00966,Eldor Hamrobekov,Uzbekistan,Defender,0,0.001590909,0
P00967,Sardor Zakirov,Uzbekistan,Defender,0,0.000454545,0
P00968,Otabek Yoldoshev,Uzbekistan,Defender,1,0.000909091,2
P00969,Jaloliddin Tursunov,Uzbekistan,Defender,0,0.000681818,0
P00970,Dostonbek Abdurakhmanov,Uzbekistan,Defender,0,0.003409091,0
P00971,Husniddin Umarov,Uzbekistan,Defender,1,0.000909091,0
P00972,Azizbek Yusupov,Uzbekistan,Defender,2,0.001590909,0
P00973,Bobir Eshmurodov,Uzbekistan,Defender,2,0.000227273,0
P00974,Jasurbek Alijanov,Uzbekistan,Defender,0,0.005227273,2
P00975,Eldor Miralimov,Uzbekistan,Midfielder,4,0.034090909,16
P00976,Sardor Holmatov,Uzbekistan,Midfielder,1,0.007954545,2
P00977,Otabek Karimov,Uzbekistan,Midfielder,2,0.005909091,6
P00978,Jaloliddin Sobirov,Uzbekistan,Midfielder,3,0.009318182,10
P00979,Dostonbek Kenjayev,Uzbekistan,Midfielder,1,0.008181818,4
P00980,Husniddin Nematov,Uzbekistan,Midfielder,2,0.006590909,5
P00981,Azizbek Sattorov,Uzbekistan,Midfielder,2,0.021818182,13
P00982,Bobir Rashidov,Uzbekistan,Midfielder,1,0.016136364,5
P00983,Eldor Kenjayev,Uzbekistan,Forward,4,0.032045455,11
P00984,Sardor Nematov,Uzbekistan,Forward,6,0.039772727,26
P00985,Otabek Sattorov,Uzbekistan,Forward,2,0.044318182,9
P00986,Jaloliddin Rashidov,Uzbekistan,Forward,9,0.040909091,28
P00987,Dostonbek Kobilov,Uzbekistan,Forward,5,0.033409091,12
P00988,Husniddin Nasrullaev,Uzbekistan,Forward,9,0.058181818,12
P00989,Mohannad Hussein,Iraq,Goalkeeper,0,0,0
P00990,Aymen Adnan,Iraq,Goalkeeper,0,0,0
P00991,Ibrahim Mhawi,Iraq,Goalkeeper,0,0,0
P00992,Mohannad Al-Amiri,Iraq,Defender,1,0.004146341,0
P00993,Aymen Attwan,Iraq,Defender,0,0.001463415,0
P00994,Ibrahim Daoud,Iraq,Defender,0,0.004146341,0
P00995,Ali Mohanad,Iraq,Defender,0,0.000731707,1
P00996,Amir Younis,Iraq,Defender,0,0,0
P00997,Safaa Abbas,Iraq,Defender,1,0.004634146,0
P00998,Hussein Ibrahim,Iraq,Defender,1,0,0
P00999,Ahmed Moutan,Iraq,Defender,2,0.001707317,1
P01000,Mustafa Natiq,Iraq,Defender,3,0.000731707,0
P01001,Mohannad Al-Saadi,Iraq,Midfielder,2,0.016341463,11
P01002,Aymen Kasid,Iraq,Midfielder,1,0.007317073,7
P01003,Ibrahim Taher,Iraq,Midfielder,1,0.009756098,2
P01004,Ali Al-Timimi,Iraq,Midfielder,0,0.012195122,9
P01005,Amir Majeed,Iraq,Midfielder,4,0.015853659,11
P01006,Safaa Al-Khafaji,Iraq,Midfielder,3,0.020731707,8
P01007,Hussein Sadiq,Iraq,Midfielder,1,0.007317073,3
P01008,Ahmed Hussein,Iraq,Midfielder,3,0.020487805,12
P01009,Mohannad Majeed,Iraq,Forward,15,0.05195122,39
P01010,Aymen Al-Khafaji,Iraq,Forward,2,0.062195122,17
P01011,Ibrahim Sadiq,Iraq,Forward,4,0.059512195,10
P01012,Ali Hussein,Iraq,Forward,3,0.040731707,7
P01013,Amir Adnan,Iraq,Forward,4,0.060243902,24
P01014,Safaa Mhawi,Iraq,Forward,11,0.069268293,21
P01015,Sadio Koulibaly,Senegal,Goalkeeper,0,0,0
P01016,Kalidou Mendy,Senegal,Goalkeeper,0,0,1
P01017,Idrissa Sarr,Senegal,Goalkeeper,0,0,0
P01018,Sadio Diatta,Senegal,Defender,0,0.000263158,0
P01019,Kalidou Mendy,Senegal,Defender,1,0.001315789,0
P01020,Idrissa N'Diaye,Senegal,Defender,3,0.002105263,0
P01021,Edouard Cisse,Senegal,Defender,2,0.005,1
P01022,Boulaye Niang,Senegal,Defender,2,0.006052632,0
P01023,Pape Gomis,Senegal,Defender,0,0.001578947,0
P01024,Ferland Sow,Senegal,Defender,2,0.002894737,0
P01025,Ismaila Ba,Senegal,Defender,1,0.000789474,0
P01026,Moussa Fall,Senegal,Defender,1,0.001052632,1
P01027,Sadio Sabaly,Senegal,Midfielder,2,0.01,3
P01028,Kalidou Diallo,Senegal,Midfielder,5,0.010789474,3
P01029,Idrissa Dia,Senegal,Midfielder,2,0.015,5
P01030,Edouard Ndiaye,Senegal,Midfielder,5,0.014736842,13
P01031,Boulaye Diouf,Senegal,Midfielder,1,0.002894737,8
P01032,Pape Faye,Senegal,Midfielder,1,0.006842105,3
P01033,Ferland Seck,Senegal,Midfielder,2,0.010526316,7
P01034,Ismaila Koulibaly,Senegal,Midfielder,0,0.013684211,8
P01035,Sadio Diouf,Senegal,Forward,8,0.059736842,28
P01036,Kalidou Faye,Senegal,Forward,4,0.021315789,10
P01037,Idrissa Seck,Senegal,Forward,1,0.023157895,8
P01038,Edouard Koulibaly,Senegal,Forward,3,0.016315789,4
P01039,Boulaye Mendy,Senegal,Forward,8,0.025,16
P01040,Pape Sarr,Senegal,Forward,8,0.081052632,32
P01041,Achraf Saiss,Morocco,Goalkeeper,0,0,0
P01042,Romain Amrabat,Morocco,Goalkeeper,0,0,0
P01043,Nayef Ziyech,Morocco,Goalkeeper,0,0,1
P01044,Achraf Bounou,Morocco,Defender,2,0,1
P01045,Romain Mazraoui,Morocco,Defender,1,0.000181818,1
P01046,Nayef Boufal,Morocco,Defender,0,0.000363636,1
P01047,Sofyan Hakimi,Morocco,Defender,0,0.004363636,0
P01048,Yassine Dari,Morocco,Defender,1,0.003090909,1
P01049,Hakim Ezzalzouli,Morocco,Defender,1,0.001090909,2
P01050,Noussair El Khannouss,Morocco,Defender,0,0.001454545,0
P01051,Selim Benoun,Morocco,Defender,1,0.004181818,1
P01052,Azzedine Riad,Morocco,Defender,0,0,3
P01053,Achraf Amellah,Morocco,Midfielder,2,0.010727273,11
P01054,Romain Aboukhlal,Morocco,Midfielder,5,0.022363636,30
P01055,Nayef Saibari,Morocco,Midfielder,3,0.003272727,7
P01056,Sofyan Chair,Morocco,Midfielder,6,0.018909091,22
P01057,Yassine El Yamiq,Morocco,Midfielder,5,0.031454545,24
P01058,Hakim Aguerd,Morocco,Midfielder,1,0.015454545,14
P01059,Noussair Chibi,Morocco,Midfielder,2,0.008545455,9
P01060,Selim Saiss,Morocco,Midfielder,1,0.012545455,14
P01061,Achraf El Yamiq,Morocco,Forward,8,0.089090909,16
P01062,Romain Aguerd,Morocco,Forward,6,0.034545455,11
P01063,Nayef Chibi,Morocco,Forward,3,0.065636364,5
P01064,Sofyan Saiss,Morocco,Forward,5,0.020727273,10
P01065,Yassine Amrabat,Morocco,Forward,5,0.061090909,39
P01066,Hakim Ziyech,Morocco,Forward,10,0.054,47
P01067,Victor Chukwueze,Nigeria,Goalkeeper,0,0,1
P01068,Samuel Iwobi,Nigeria,Goalkeeper,0,0,1
P01069,Wilfred Okafor,Nigeria,Goalkeeper,0,0,1
P01070,Victor Aribo,Nigeria,Defender,1,0.005,1
P01071,Samuel Simon,Nigeria,Defender,0,0.003,1
P01072,Wilfred Moffi,Nigeria,Defender,1,0.00025,1
P01073,Alex Ekong,Nigeria,Defender,1,0.0005,0
P01074,Joe Aina,Nigeria,Defender,3,0.00275,0
P01075,Calvin Sanusi,Nigeria,Defender,0,0.00275,0
P01076,Moses Nwabili,Nigeria,Defender,5,0.00075,2
P01077,Ademola Dessers,Nigeria,Defender,1,0.00075,0
P01078,Terem Bassey,Nigeria,Defender,2,0.004,1
P01079,Victor Ola-Aina,Nigeria,Midfielder,1,0.00875,9
P01080,Samuel Uzoho,Nigeria,Midfielder,1,0.0075,11
P01081,Wilfred Iheanacho,Nigeria,Midfielder,0,0.03,21
P01082,Alex Awoniyi,Nigeria,Midfielder,0,0.00525,2
P01083,Joe Ajayi,Nigeria,Midfielder,1,0.01625,4
P01084,Calvin Ejuke,Nigeria,Midfielder,3,0.015,9
P01085,Moses Agbadou,Nigeria,Midfielder,0,0.01625,7
P01086,Ademola Chukwueze,Nigeria,Midfielder,7,0.0005,14
P01087,Victor Ajayi,Nigeria,Forward,6,0.048,24
P01088,Samuel Ejuke,Nigeria,Forward,5,0.0455,12
P01089,Wilfred Agbadou,Nigeria,Forward,8,0.0475,16
P01090,Alex Chukwueze,Nigeria,Forward,10,0.057,26
P01091,Joe Iwobi,Nigeria,Forward,3,0.0355,12
P01092,Calvin Okafor,Nigeria,Forward,5,0.02825,7
P01093,Mohammed Partey,Ghana,Goalkeeper,0,0,1
P01094,Thomas Ayew,Ghana,Goalkeeper,0,0,0
P01095,Jordan Williams,Ghana,Goalkeeper,0,0,0
P01096,Mohammed Sulemana,Ghana,Defender,0,0.000888889,1
P01097,Thomas Djiku,Ghana,Defender,2,0.008222222,0
P01098,Jordan Baba,Ghana,Defender,2,0.001555556,0
P01099,Andre Kudus,Ghana,Defender,0,0,1
P01100,Kamaldeen Barnieh,Ghana,Defender,0,0.002666667,0
P01101,Inaki Seidu,Ghana,Defender,0,0.002444444,0
P01102,Alexander Abubakari,Ghana,Defender,2,0.002888889,0
P01103,Daniel Lens,Ghana,Defender,0,0.002666667,0
P01104,Osman Mensah,Ghana,Defender,0,0.001111111,1
P01105,Mohammed Otoo,Ghana,Midfielder,6,0.011111111,23
P01106,Thomas Rahman,Ghana,Midfielder,3,0.005111111,5
P01107,Jordan Kasim,Ghana,Midfielder,0,0.003333333,8
P01108,Andre Osabutey,Ghana,Midfielder,5,0.005111111,15
P01109,Kamaldeen Attiogbe,Ghana,Midfielder,3,0.031333333,11
P01110,Inaki Asante,Ghana,Midfielder,5,0.007555556,7
P01111,Alexander Issahaku,Ghana,Midfielder,3,0.014666667,10
P01112,Daniel Partey,Ghana,Midfielder,5,0.012888889,13
P01113,Mohammed Attiogbe,Ghana,Forward,9,0.126444444,36
P01114,Thomas Asante,Ghana,Forward,5,0.050444444,18
P01115,Jordan Issahaku,Ghana,Forward,10,0.044444444,26
P01116,Andre Partey,Ghana,Forward,5,0.019777778,20
P01117,Kamaldeen Ayew,Ghana,Forward,1,0.016,7
P01118,Inaki Williams,Ghana,Forward,9,0.027333333,15
P01119,Samuel Choupo-Moting,Cameroon,Goalkeeper,0,0,0
P01120,Eric Aboubakar,Cameroon,Goalkeeper,0,0,0
P01121,Andre Anguissa,Cameroon,Goalkeeper,0,0,0
P01122,Samuel Toko-Ekambi,Cameroon,Defender,1,0.001363636,1
P01123,Eric Zambo,Cameroon,Defender,0,0.003181818,1
P01124,Andre Nkoulou,Cameroon,Defender,2,0.002272727,1
P01125,Vincent Castelleto,Cameroon,Defender,1,0.004772727,1
P01126,Karl Mbeumo,Cameroon,Defender,0,0.004545455,2
P01127,Nicolas Siani,Cameroon,Defender,2,0.001818182,0
P01128,Jean Ondoa,Cameroon,Defender,0,0.000227273,1
P01129,Moumi Hongla,Cameroon,Defender,0,0.009318182,1
P01130,Martin Njie,Cameroon,Defender,1,0.000227273,2
P01131,Samuel Moumi,Cameroon,Midfielder,2,0.019318182,4
P01132,Eric Ndip,Cameroon,Midfielder,2,0.006136364,3
P01133,Andre Kunde,Cameroon,Midfielder,4,0.029090909,13
P01134,Vincent Lea,Cameroon,Midfielder,1,0.033636364,12
P01135,Karl Olinga,Cameroon,Midfielder,4,0.0075,6
P01136,Nicolas Mba,Cameroon,Midfielder,1,0.013863636,3
P01137,Jean Bassogog,Cameroon,Midfielder,3,0.023181818,23
P01138,Moumi Choupo-Moting,Cameroon,Midfielder,4,0.014090909,8
P01139,Samuel Olinga,Cameroon,Forward,11,0.114545455,35
P01140,Eric Mba,Cameroon,Forward,14,0.071590909,56
P01141,Andre Bassogog,Cameroon,Forward,13,0.038409091,27
P01142,Vincent Choupo-Moting,Cameroon,Forward,6,0.062954545,24
P01143,Karl Aboubakar,Cameroon,Forward,8,0.042045455,29
P01144,Nicolas Anguissa,Cameroon,Forward,8,0.024318182,9
P01145,Wahbi Msakni,Tunisia,Goalkeeper,0,0,0
P01146,Youssef Skhiri,Tunisia,Goalkeeper,0,0,0
P01147,Ali Talbi,Tunisia,Goalkeeper,0,0,1
P01148,Wahbi Bronn,Tunisia,Defender,0,0.001276596,1
P01149,Youssef Laidouni,Tunisia,Defender,1,0.003404255,1
P01150,Ali Dhaouadi,Tunisia,Defender,0,0.005319149,0
P01151,Ellyes Sliti,Tunisia,Defender,3,0.005531915,0
P01152,Nader Haddadi,Tunisia,Defender,0,0.004042553,2
P01153,Hannibal Mathlouthi,Tunisia,Defender,1,0.002340426,0
P01154,Aissa Bennacer,Tunisia,Defender,4,0.000851064,0
P01155,Dylan Hamdi,Tunisia,Defender,2,0.002553191,0
P01156,Montassar Sassi,Tunisia,Defender,1,0,0
P01157,Wahbi Dragger,Tunisia,Midfielder,2,0.005957447,5
P01158,Youssef Dahmen,Tunisia,Midfielder,1,0.008085106,3
P01159,Ali Melki,Tunisia,Midfielder,3,0.007446809,5
P01160,Ellyes Msaad,Tunisia,Midfielder,3,0.005319149,4
P01161,Nader Chalali,Tunisia,Midfielder,1,0.007021277,2
P01162,Hannibal Krid,Tunisia,Midfielder,2,0.008085106,5
P01163,Aissa Dhaou,Tunisia,Midfielder,5,0.01787234,12
P01164,Dylan Msakni,Tunisia,Midfielder,2,0.006382979,4
P01165,Wahbi Chalali,Tunisia,Forward,12,0.03,23
P01166,Youssef Krid,Tunisia,Forward,8,0.032340426,22
P01167,Ali Dhaou,Tunisia,Forward,10,0.052978723,42
P01168,Ellyes Msakni,Tunisia,Forward,7,0.025957447,11
P01169,Nader Skhiri,Tunisia,Forward,4,0.027659574,9
P01170,Hannibal Talbi,Tunisia,Forward,6,0.029574468,7
P01171,Riyad Bennacer,Algeria,Goalkeeper,0,0,0
P01172,Ismael Brahimi,Algeria,Goalkeeper,0,0,0
P01173,Sofiane Mandrea,Algeria,Goalkeeper,0,0,0
P01174,Riyad Bensebaini,Algeria,Defender,0,0.002682927,0
P01175,Ismael Benlamri,Algeria,Defender,3,0.003170732,0
P01176,Sofiane Zerrouki,Algeria,Defender,1,0.004878049,1
P01177,Yacine Aouar,Algeria,Defender,2,0.003170732,2
P01178,Houssem Belkebla,Algeria,Defender,0,0.004146341,0
P01179,Ramiz Slimani,Algeria,Defender,1,0.003658537,0
P01180,Adam Toudic,Algeria,Defender,1,0.003902439,0
P01181,Nabil Khezami,Algeria,Defender,0,0.001463415,0
P01182,Islam Touzi,Algeria,Defender,1,0.001707317,2
P01183,Riyad Benrahma,Algeria,Midfielder,2,0.013902439,10
P01184,Ismael Brahim,Algeria,Midfielder,0,0.012195122,2
P01185,Sofiane Bayo,Algeria,Midfielder,2,0.001463415,9
P01186,Yacine Benkhemassa,Algeria,Midfielder,2,0.01195122,8
P01187,Houssem Mokrani,Algeria,Midfielder,2,0.018536585,7
P01188,Ramiz Boufantin,Algeria,Midfielder,1,0.01804878,16
P01189,Adam Kara,Algeria,Midfielder,2,0.024878049,12
P01190,Nabil Bennacer,Algeria,Midfielder,2,0.017317073,2
P01191,Riyad Mokrani,Algeria,Forward,5,0.051707317,13
P01192,Ismael Boufantin,Algeria,Forward,7,0.030487805,10
P01193,Sofiane Kara,Algeria,Forward,6,0.06097561,10
P01194,Yacine Bennacer,Algeria,Forward,5,0.013658537,16
P01195,Houssem Brahimi,Algeria,Forward,9,0.064390244,32
P01196,Ramiz Mandrea,Algeria,Forward,7,0.054146341,22
P01197,Mohamed Marmoush,Egypt,Goalkeeper,0,0,0
P01198,Omar Hegazi,Egypt,Goalkeeper,0,0,0
P01199,Trezeguet Trezeguet,Egypt,Goalkeeper,0,0,2
P01200,Mohamed Elneny,Egypt,Defender,1,0.000888889,0
P01201,Omar Elsaid,Egypt,Defender,0,0.000666667,1
P01202,Trezeguet Ashour,Egypt,Defender,1,0.000444444,0
P01203,Ahmed Abdallah,Egypt,Defender,2,0.001111111,0
P01204,Mostafa Attia,Egypt,Defender,0,0.002888889,1
P01205,Mohamed Hassan,Egypt,Defender,1,0.001111111,0
P01206,Mahmoud Soliman,Egypt,Defender,0,0.000444444,0
P01207,Amr Afsha,Egypt,Defender,0,0.000666667,0
P01208,Abdallah El-Shenawy,Egypt,Defender,0,0.002222222,0
P01209,Mohamed Hamdi,Egypt,Midfielder,1,0.010222222,4
P01210,Omar Koka,Egypt,Midfielder,1,0.008888889,3
P01211,Trezeguet Said,Egypt,Midfielder,4,0.036222222,18
P01212,Ahmed El-Sayed,Egypt,Midfielder,2,0.007333333,7
P01213,Mostafa Gomaa,Egypt,Midfielder,4,0.005555556,9
P01214,Mohamed Wahbi,Egypt,Midfielder,2,0.013111111,7
P01215,Mahmoud Ibrahim,Egypt,Midfielder,3,0.033777778,12
P01216,Amr Marmoush,Egypt,Midfielder,1,0.011333333,10
P01217,Mohamed Gomaa,Egypt,Forward,7,0.069555556,24
P01218,Omar Wahbi,Egypt,Forward,2,0.031777778,1
P01219,Trezeguet Ibrahim,Egypt,Forward,8,0.028222222,13
P01220,Ahmed Marmoush,Egypt,Forward,8,0.026222222,25
P01221,Mostafa Hegazi,Egypt,Forward,3,0.024222222,14
P01222,Mohamed Trezeguet,Egypt,Forward,3,0.044666667,11
P01223,Percy Zwane,South Africa,Goalkeeper,0,0,0
P01224,Themba Mokoena,South Africa,Goalkeeper,0,0,0
P01225,Lyle Mvala,South Africa,Goalkeeper,0,0,0
P01226,Percy Williams,South Africa,Defender,1,0,0
P01227,Themba Sithole,South Africa,Defender,2,0.000571429,0
P01228,Lyle Makgopa,South Africa,Defender,1,0.002571429,0
P01229,Teboho Maela,South Africa,Defender,0,0.002,0
P01230,Ronwen Dolly,South Africa,Defender,1,0.000571429,1
P01231,Mothobi Mokoena,South Africa,Defender,1,0.006,0
P01232,Sphephelo Moseamedi,South Africa,Defender,1,0.000571429,0
P01233,Luther Maboe,South Africa,Defender,2,0.000571429,1
P01234,Evidence Zungu,South Africa,Defender,0,0.009714286,1
P01235,Percy Lorch,South Africa,Midfielder,2,0.015142857,8
P01236,Themba Mdantsane,South Africa,Midfielder,0,0.006285714,1
P01237,Lyle Mothiba,South Africa,Midfielder,1,0.015714286,10
P01238,Teboho Billiat,South Africa,Midfielder,3,0.01,3
P01239,Ronwen Mkhize,South Africa,Midfielder,5,0.008,9
P01240,Mothobi Xoki,South Africa,Midfielder,3,0.007142857,6
P01241,Sphephelo Mbatha,South Africa,Midfielder,0,0.034571429,8
P01242,Luther Zwane,South Africa,Midfielder,2,0.011714286,7
P01243,Percy Mkhize,South Africa,Forward,4,0.027714286,9
P01244,Themba Xoki,South Africa,Forward,13,0.049142857,27
P01245,Lyle Mbatha,South Africa,Forward,4,0.036,14
P01246,Teboho Zwane,South Africa,Forward,5,0.042285714,18
P01247,Ronwen Mokoena,South Africa,Forward,3,0.024285714,5
P01248,Mothobi Mvala,South Africa,Forward,5,0.036571429,10
